REEF_SITE,TRANSECT_NO,YEAR,MONTH,SURVEY_DATE,GROWTH_FORM,BLEACH_STATUS,ABUNDANCE
HS,1,2019,AUG,23/08/19,Plate,H,65
HS,1,2019,AUG,23/08/19,Solitary,FB,0
HS,1,2019,AUG,23/08/19,Solitary,PB,0
HS,1,2019,AUG,23/08/19,Solitary,H,11
HS,2,2019,AUG,23/08/19,Massive,FB,3
HS,2,2019,AUG,23/08/19,Massive,PB,15
HS,2,2019,AUG,23/08/19,Massive,H,225
HS,2,2019,AUG,23/08/19,Branching,FB,0
HS,2,2019,AUG,23/08/19,Branching,PB,0
HS,2,2019,AUG,23/08/19,Branching,H,23
HS,2,2019,AUG,23/08/19,Plate,FB,1
HS,2,2019,AUG,23/08/19,Plate,PB,1
HS,2,2019,AUG,23/08/19,Plate,H,70
HS,2,2019,AUG,23/08/19,Solitary,FB,0
HS,2,2019,AUG,23/08/19,Solitary,PB,0
HS,2,2019,AUG,23/08/19,Solitary,H,3
HS,3,2019,AUG,23/08/19,Massive,FB,3
HS,3,2019,AUG,23/08/19,Massive,PB,21
HS,3,2019,AUG,23/08/19,Massive,H,233
HS,3,2019,AUG,23/08/19,Branching,FB,0
HS,3,2019,AUG,23/08/19,Branching,PB,0
HS,3,2019,AUG,23/08/19,Branching,H,25
HS,3,2019,AUG,23/08/19,Plate,FB,0
HS,3,2019,AUG,23/08/19,Plate,PB,1
HS,3,2019,AUG,23/08/19,Plate,H,65
HS,3,2019,AUG,23/08/19,Solitary,FB,0
HS,3,2019,AUG,23/08/19,Solitary,PB,0
HS,3,2019,AUG,23/08/19,Solitary,H,6
ATL,1,2019,SEP,13/09/19,Massive,FB,8
ATL,1,2019,SEP,13/09/19,Massive,PB,126
ATL,1,2019,SEP,13/09/19,Massive,H,230
ATL,1,2019,SEP,13/09/19,Branching,FB,1
ATL,1,2019,SEP,13/09/19,Branching,PB,5
ATL,1,2019,SEP,13/09/19,Branching,H,17
ATL,1,2019,SEP,13/09/19,Plate,FB,1
ATL,1,2019,SEP,13/09/19,Plate,PB,26
ATL,1,2019,SEP,13/09/19,Plate,H,111
ATL,1,2019,SEP,13/09/19,Solitary,FB,0
ATL,1,2019,SEP,13/09/19,Solitary,PB,0
ATL,1,2019,SEP,13/09/19,Solitary,H,2
ATL,2,2019,SEP,13/09/19,Massive,FB,1
ATL,2,2019,SEP,13/09/19,Massive,PB,139
ATL,2,2019,SEP,13/09/19,Massive,H,228
ATL,2,2019,SEP,13/09/19,Branching,FB,0
ATL,2,2019,SEP,13/09/19,Branching,PB,3
ATL,2,2019,SEP,13/09/19,Branching,H,8
ATL,2,2019,SEP,13/09/19,Plate,FB,0
ATL,2,2019,SEP,13/09/19,Plate,PB,43
ATL,2,2019,SEP,13/09/19,Plate,H,88
ATL,2,2019,SEP,13/09/19,Solitary,FB,0
ATL,2,2019,SEP,13/09/19,Solitary,PB,0
ATL,2,2019,SEP,13/09/19,Solitary,H,14
ATL,3,2019,SEP,13/09/19,Massive,FB,0
ATL,3,2019,SEP,13/09/19,Massive,PB,106
ATL,3,2019,SEP,13/09/19,Massive,H,190
ATL,3,2019,SEP,13/09/19,Branching,FB,0
ATL,3,2019,SEP,13/09/19,Branching,PB,0
ATL,3,2019,SEP,13/09/19,Branching,H,3
ATL,3,2019,SEP,13/09/19,Plate,FB,0
ATL,3,2019,SEP,13/09/19,Plate,PB,48
ATL,3,2019,SEP,13/09/19,Plate,H,95
ATL,3,2019,SEP,13/09/19,Solitary,FB,0
ATL,3,2019,SEP,13/09/19,Solitary,PB,0
ATL,3,2019,SEP,13/09/19,Solitary,H,5
CBE,1,2019,SEP,18/09/19,Massive,FB,1
CBE,1,2019,SEP,18/09/19,Massive,PB,85
CBE,1,2019,SEP,18/09/19,Massive,H,280
CBE,1,2019,SEP,18/09/19,Branching,FB,2
CBE,1,2019,SEP,18/09/19,Branching,PB,3
CBE,1,2019,SEP,18/09/19,Branching,H,8
CBE,1,2019,SEP,18/09/19,Plate,FB,5
CBE,1,2019,SEP,18/09/19,Plate,PB,25
CBE,1,2019,SEP,18/09/19,Plate,H,86
CBE,1,2019,SEP,18/09/19,Solitary,FB,0
CBE,1,2019,SEP,18/09/19,Solitary,PB,3
CBE,1,2019,SEP,18/09/19,Solitary,H,10
CBE,2,2019,SEP,18/09/19,Massive,FB,2
CBE,2,2019,SEP,18/09/19,Massive,PB,56
CBE,2,2019,SEP,18/09/19,Massive,H,214
CBE,2,2019,SEP,18/09/19,Branching,FB,0
CBE,2,2019,SEP,18/09/19,Branching,PB,7
CBE,2,2019,SEP,18/09/19,Branching,H,15
CBE,2,2019,SEP,18/09/19,Plate,FB,5
CBE,2,2019,SEP,18/09/19,Plate,PB,30
CBE,2,2019,SEP,18/09/19,Plate,H,88
CBE,2,2019,SEP,18/09/19,Solitary,FB,0
CBE,2,2019,SEP,18/09/19,Solitary,PB,2
CBE,2,2019,SEP,18/09/19,Solitary,H,7
CBE,3,2019,SEP,18/09/19,Massive,FB,1
CBE,3,2019,SEP,18/09/19,Massive,PB,71
CBE,3,2019,SEP,18/09/19,Massive,H,189
CBE,3,2019,SEP,18/09/19,Branching,FB,1
CBE,3,2019,SEP,18/09/19,Branching,PB,4
CBE,3,2019,SEP,18/09/19,Branching,H,9
CBE,3,2019,SEP,18/09/19,Plate,FB,5
CBE,3,2019,SEP,18/09/19,Plate,PB,28
CBE,3,2019,SEP,18/09/19,Plate,H,88
CBE,3,2019,SEP,18/09/19,Solitary,FB,0
CBE,3,2019,SEP,18/09/19,Solitary,PB,1
CBE,3,2019,SEP,18/09/19,Solitary,H,7
HS,1,2019,SEP,11/09/19,Massive,FB,2
HS,1,2019,SEP,11/09/19,Massive,PB,23
HS,1,2019,SEP,11/09/19,Massive,H,179
HS,1,2019,SEP,11/09/19,Branching,FB,3
HS,1,2019,SEP,11/09/19,Branching,PB,2
HS,1,2019,SEP,11/09/19,Branching,H,8
HS,1,2019,SEP,11/09/19,Plate,FB,0
HS,1,2019,SEP,11/09/19,Plate,PB,3
HS,1,2019,SEP,11/09/19,Plate,H,81
HS,1,2019,SEP,11/09/19,Solitary,FB,1
HS,1,2019,SEP,11/09/19,Solitary,PB,0
HS,1,2019,SEP,11/09/19,Solitary,H,4
HS,2,2019,SEP,11/09/19,Massive,FB,2
HS,2,2019,SEP,11/09/19,Massive,PB,27
HS,2,2019,SEP,11/09/19,Massive,H,165
HS,2,2019,SEP,11/09/19,Branching,FB,2
HS,2,2019,SEP,11/09/19,Branching,PB,4
HS,2,2019,SEP,11/09/19,Branching,H,11
HS,2,2019,SEP,11/09/19,Plate,FB,1
HS,2,2019,SEP,11/09/19,Plate,PB,2
HS,2,2019,SEP,11/09/19,Plate,H,47
HS,2,2019,SEP,11/09/19,Solitary,FB,0
HS,2,2019,SEP,11/09/19,Solitary,PB,0
HS,2,2019,SEP,11/09/19,Solitary,H,10
HS,3,2019,SEP,11/09/19,Massive,FB,0
HS,3,2019,SEP,11/09/19,Massive,PB,22
HS,3,2019,SEP,11/09/19,Massive,H,176
HS,3,2019,SEP,11/09/19,Branching,FB,1
HS,3,2019,SEP,11/09/19,Branching,PB,5
HS,3,2019,SEP,11/09/19,Branching,H,10
HS,3,2019,SEP,11/09/19,Plate,FB,0
HS,3,2019,SEP,11/09/19,Plate,PB,11
HS,3,2019,SEP,11/09/19,Plate,H,129
HS,3,2019,SEP,11/09/19,Solitary,FB,0
HS,3,2019,SEP,11/09/19,Solitary,PB,0
HS,3,2019,SEP,11/09/19,Solitary,H,10
HS,1,2019,SEP,24/09/19,Massive,FB,0
HS,1,2019,SEP,24/09/19,Massive,PB,36
HS,1,2019,SEP,24/09/19,Massive,H,416
HS,1,2019,SEP,24/09/19,Branching,FB,0
HS,1,2019,SEP,24/09/19,Branching,PB,6
HS,1,2019,SEP,24/09/19,Branching,H,15
HS,1,2019,SEP,24/09/19,Plate,FB,0
HS,1,2019,SEP,24/09/19,Plate,PB,22
HS,1,2019,SEP,24/09/19,Plate,H,137
HS,1,2019,SEP,24/09/19,Solitary,FB,0
HS,1,2019,SEP,24/09/19,Solitary,PB,0
HS,1,2019,SEP,24/09/19,Solitary,H,17
HS,2,2019,SEP,24/09/19,Massive,FB,0
HS,2,2019,SEP,24/09/19,Massive,PB,46
HS,2,2019,SEP,24/09/19,Massive,H,392
HS,2,2019,SEP,24/09/19,Branching,FB,0
HS,2,2019,SEP,24/09/19,Branching,PB,6
HS,2,2019,SEP,24/09/19,Branching,H,76
HS,2,2019,SEP,24/09/19,Plate,FB,0
HS,2,2019,SEP,24/09/19,Plate,PB,15
HS,2,2019,SEP,24/09/19,Plate,H,40
HS,2,2019,SEP,24/09/19,Solitary,FB,0
HS,2,2019,SEP,24/09/19,Solitary,PB,2
HS,2,2019,SEP,24/09/19,Solitary,H,8
HS,NA,2019,SEP,24/09/19,Massive,FB,1
HS,3,2019,SEP,24/09/19,Massive,PB,21
HS,3,2019,SEP,24/09/19,Massive,H,371
HS,3,2019,SEP,24/09/19,Branching,FB,0
HS,3,2019,SEP,24/09/19,Branching,PB,4
HS,3,2019,SEP,24/09/19,Branching,H,35
HS,3,2019,SEP,24/09/19,Plate,FB,0
HS,3,2019,SEP,24/09/19,Plate,PB,15
HS,3,2019,SEP,24/09/19,Plate,H,89
HS,3,2019,SEP,24/09/19,Solitary,FB,0
HS,3,2019,SEP,24/09/19,Solitary,PB,2
HS,3,2019,SEP,24/09/19,Solitary,H,9
HY,1,2019,SEP,25/09/19,Massive,FB,9
HY,1,2019,SEP,25/09/19,Massive,PB,199
HY,1,2019,SEP,25/09/19,Massive,H,180
HY,1,2019,SEP,25/09/19,Branching,FB,0
HY,1,2019,SEP,25/09/19,Branching,PB,2
HY,1,2019,SEP,25/09/19,Branching,H,13
HY,1,2019,SEP,25/09/19,Plate,FB,0
HY,1,2019,SEP,25/09/19,Plate,PB,21
HY,1,2019,SEP,25/09/19,Plate,H,46
HY,1,2019,SEP,25/09/19,Solitary,FB,0
HY,1,2019,SEP,25/09/19,Solitary,PB,18
HY,1,2019,SEP,25/09/19,Solitary,H,78
HY,2,2019,SEP,25/09/19,Massive,FB,0
HY,2,2019,SEP,25/09/19,Massive,PB,153
HY,2,2019,SEP,25/09/19,Massive,H,230
HY,2,2019,SEP,25/09/19,Branching,FB,0
HY,2,2019,SEP,25/09/19,Branching,PB,17
HY,2,2019,SEP,25/09/19,Branching,H,19
HY,2,2019,SEP,25/09/19,Plate,FB,0
HY,2,2019,SEP,25/09/19,Plate,PB,32
HY,2,2019,SEP,25/09/19,Plate,H,75
HY,2,2019,SEP,25/09/19,Solitary,FB,0
HY,2,2019,SEP,25/09/19,Solitary,PB,8
HY,2,2019,SEP,25/09/19,Solitary,H,57
HY,3,2019,SEP,25/09/19,Massive,FB,0
HY,3,2019,SEP,25/09/19,Massive,PB,299
HY,3,2019,SEP,25/09/19,Massive,H,233
HY,3,2019,SEP,25/09/19,Branching,FB,0
HY,3,2019,SEP,25/09/19,Branching,PB,0
HY,3,2019,SEP,25/09/19,Branching,H,46
HY,3,2019,SEP,25/09/19,Plate,FB,0
HY,3,2019,SEP,25/09/19,Plate,PB,18
HY,3,2019,SEP,25/09/19,Plate,H,54
HY,3,2019,SEP,25/09/19,Solitary,FB,0
HY,3,2019,SEP,25/09/19,Solitary,PB,0
HY,3,2019,SEP,25/09/19,Solitary,H,48
KM,1,2019,SEP,23/09/19,Massive,FB,2
KM,1,2019,SEP,23/09/19,Massive,PB,92
KM,1,2019,SEP,23/09/19,Massive,H,330
KM,1,2019,SEP,23/09/19,Branching,FB,0
KM,1,2019,SEP,23/09/19,Branching,PB,11
KM,1,2019,SEP,23/09/19,Branching,H,22
KM,1,2019,SEP,23/09/19,Plate,FB,0
KM,1,2019,SEP,23/09/19,Plate,PB,21
KM,1,2019,SEP,23/09/19,Plate,H,36
KM,1,2019,SEP,23/09/19,Solitary,FB,2
KM,1,2019,SEP,23/09/19,Solitary,PB,7
KM,1,2019,SEP,23/09/19,Solitary,H,35
KM,2,2019,SEP,23/09/19,Massive,FB,0
KM,2,2019,SEP,23/09/19,Massive,PB,58
KM,2,2019,SEP,23/09/19,Massive,H,493
KM,2,2019,SEP,23/09/19,Branching,FB,3
KM,2,2019,SEP,23/09/19,Branching,PB,12
KM,2,2019,SEP,23/09/19,Branching,H,91
KM,2,2019,SEP,23/09/19,Plate,FB,0
KM,2,2019,SEP,23/09/19,Plate,PB,3
KM,2,2019,SEP,23/09/19,Plate,H,33
KM,2,2019,SEP,23/09/19,Solitary,FB,0
KM,2,2019,SEP,23/09/19,Solitary,PB,6
KM,2,2019,SEP,23/09/19,Solitary,H,20
KM,3,2019,SEP,23/09/19,Massive,FB,8
KM,3,2019,SEP,23/09/19,Massive,PB,112
KM,3,2019,SEP,23/09/19,Massive,H,716
KM,3,2019,SEP,23/09/19,Branching,FB,2
KM,3,2019,SEP,23/09/19,Branching,PB,21
KM,3,2019,SEP,23/09/19,Branching,H,81
KM,3,2019,SEP,23/09/19,Plate,FB,0
KM,3,2019,SEP,23/09/19,Plate,PB,0
KM,3,2019,SEP,23/09/19,Plate,H,29
KM,3,2019,SEP,23/09/19,Solitary,FB,0
KM,3,2019,SEP,23/09/19,Solitary,PB,7
KM,3,2019,SEP,23/09/19,Solitary,H,16
KM,1,2019,SEP,27/09/19,Massive,FB,0
KM,1,2019,SEP,27/09/19,Massive,PB,24
KM,1,2019,SEP,27/09/19,Massive,H,912
KM,1,2019,SEP,27/09/19,Branching,FB,0
KM,1,2019,SEP,27/09/19,Branching,PB,3
KM,1,2019,SEP,27/09/19,Branching,H,9
KM,1,2019,SEP,27/09/19,Plate,FB,0
KM,1,2019,SEP,27/09/19,Plate,PB,5
KM,1,2019,SEP,27/09/19,Plate,H,34
KM,1,2019,SEP,27/09/19,Solitary,FB,0
KM,1,2019,SEP,27/09/19,Solitary,PB,4
KM,1,2019,SEP,27/09/19,Solitary,H,12
KM,2,2019,SEP,27/09/19,Massive,FB,0
KM,2,2019,SEP,27/09/19,Massive,PB,22
KM,2,2019,SEP,27/09/19,Massive,H,784
KM,2,2019,SEP,27/09/19,Branching,FB,0
KM,2,2019,SEP,27/09/19,Branching,PB,6
KM,2,2019,SEP,27/09/19,Branching,H,39
KM,2,2019,SEP,27/09/19,Plate,FB,0
KM,2,2019,SEP,27/09/19,Plate,PB,1
KM,2,2019,SEP,27/09/19,Plate,H,26
KM,2,2019,SEP,27/09/19,Solitary,FB,0
KM,2,2019,SEP,27/09/19,Solitary,PB,1
KM,2,2019,SEP,27/09/19,Solitary,H,9
KM,3,2019,SEP,27/09/19,Massive,FB,0
KM,3,2019,SEP,27/09/19,Massive,PB,25
KM,3,2019,SEP,27/09/19,Massive,H,742
KM,3,2019,SEP,27/09/19,Branching,FB,0
KM,3,2019,SEP,27/09/19,Branching,PB,1
KM,3,2019,SEP,27/09/19,Branching,H,8
KM,3,2019,SEP,27/09/19,Plate,FB,0
KM,3,2019,SEP,27/09/19,Plate,PB,1
KM,3,2019,SEP,27/09/19,Plate,H,32
KM,3,2019,SEP,27/09/19,Solitary,FB,0
KM,3,2019,SEP,27/09/19,Solitary,PB,3
KM,3,2019,SEP,27/09/19,Solitary,H,17
MH4,1,2019,SEP,19/09/19,Massive,FB,2
MH4,1,2019,SEP,19/09/19,Massive,PB,56
MH4,1,2019,SEP,19/09/19,Massive,H,340
MH4,1,2019,SEP,19/09/19,Branching,FB,0
MH4,1,2019,SEP,19/09/19,Branching,PB,0
MH4,1,2019,SEP,19/09/19,Branching,H,2
MH4,1,2019,SEP,19/09/19,Plate,FB,1
MH4,1,2019,SEP,19/09/19,Plate,PB,7
MH4,1,2019,SEP,19/09/19,Plate,H,28
MH4,1,2019,SEP,19/09/19,Solitary,FB,0
MH4,1,2019,SEP,19/09/19,Solitary,PB,2
MH4,1,2019,SEP,19/09/19,Solitary,H,8
MH4,2,2019,SEP,19/09/19,Massive,FB,1
MH4,2,2019,SEP,19/09/19,Massive,PB,52
MH4,2,2019,SEP,19/09/19,Massive,H,305
MH4,2,2019,SEP,19/09/19,Branching,FB,0
MH4,2,2019,SEP,19/09/19,Branching,PB,18
MH4,2,2019,SEP,19/09/19,Branching,H,19
MH4,2,2019,SEP,19/09/19,Plate,FB,0
MH4,2,2019,SEP,19/09/19,Plate,PB,8
MH4,2,2019,SEP,19/09/19,Plate,H,39
MH4,2,2019,SEP,19/09/19,Solitary,FB,1
MH4,2,2019,SEP,19/09/19,Solitary,PB,0
MH4,2,2019,SEP,19/09/19,Solitary,H,6
MH4,3,2019,SEP,19/09/19,Massive,FB,0
MH4,3,2019,SEP,19/09/19,Massive,PB,50
MH4,3,2019,SEP,19/09/19,Massive,H,373
MH4,3,2019,SEP,19/09/19,Branching,FB,1
MH4,3,2019,SEP,19/09/19,Branching,PB,3
MH4,3,2019,SEP,19/09/19,Branching,H,10
MH4,3,2019,SEP,19/09/19,Plate,FB,0
MH4,3,2019,SEP,19/09/19,Plate,PB,7
MH4,3,2019,SEP,19/09/19,Plate,H,39
MH4,3,2019,SEP,19/09/19,Solitary,FB,0
MH4,3,2019,SEP,19/09/19,Solitary,PB,1
MH4,3,2019,SEP,19/09/19,Solitary,H,6
ATL,1,2019,OCT,21/10/19,Massive,FB,0
ATL,1,2019,OCT,21/10/19,Massive,PB,13
ATL,1,2019,OCT,21/10/19,Massive,H,709
ATL,1,2019,OCT,21/10/19,Branching,FB,0
ATL,1,2019,OCT,21/10/19,Branching,PB,7
ATL,1,2019,OCT,21/10/19,Branching,H,41
ATL,1,2019,OCT,21/10/19,Plate,FB,0
ATL,1,2019,OCT,21/10/19,Plate,PB,3
ATL,1,2019,OCT,21/10/19,Plate,H,44
ATL,1,2019,OCT,21/10/19,Solitary,FB,0
ATL,1,2019,OCT,21/10/19,Solitary,PB,1
ATL,1,2019,OCT,21/10/19,Solitary,H,29
ATL,2,2019,OCT,21/10/19,Massive,FB,0
ATL,2,2019,OCT,21/10/19,Massive,PB,8
ATL,2,2019,OCT,21/10/19,Massive,H,787
ATL,2,2019,OCT,21/10/19,Branching,FB,0
ATL,2,2019,OCT,21/10/19,Branching,PB,2
ATL,2,2019,OCT,21/10/19,Branching,H,19
ATL,2,2019,OCT,21/10/19,Plate,FB,0
ATL,2,2019,OCT,21/10/19,Plate,PB,2
ATL,2,2019,OCT,21/10/19,Plate,H,44
ATL,2,2019,OCT,21/10/19,Solitary,FB,0
ATL,2,2019,OCT,21/10/19,Solitary,PB,0
ATL,2,2019,OCT,21/10/19,Solitary,H,13
ATL,3,2019,OCT,21/10/19,Massive,FB,0
ATL,3,2019,OCT,21/10/19,Massive,PB,20
ATL,3,2019,OCT,21/10/19,Massive,H,996
ATL,3,2019,OCT,21/10/19,Branching,FB,0
ATL,3,2019,OCT,21/10/19,Branching,PB,4
ATL,3,2019,OCT,21/10/19,Branching,H,32
ATL,3,2019,OCT,21/10/19,Plate,FB,0
ATL,3,2019,OCT,21/10/19,Plate,PB,2
ATL,3,2019,OCT,21/10/19,Plate,H,57
ATL,3,2019,OCT,21/10/19,Solitary,FB,1
ATL,3,2019,OCT,21/10/19,Solitary,PB,0
ATL,3,2019,OCT,21/10/19,Solitary,H,2
HK,1,2019,OCT,22/10/19,Massive,FB,0
HK,1,2019,OCT,22/10/19,Massive,PB,69
HK,1,2019,OCT,22/10/19,Massive,H,364
HK,1,2019,OCT,22/10/19,Branching,FB,0
HK,1,2019,OCT,22/10/19,Branching,PB,4
HK,1,2019,OCT,22/10/19,Branching,H,22
HK,1,2019,OCT,22/10/19,Plate,FB,0
HK,1,2019,OCT,22/10/19,Plate,PB,3
HK,1,2019,OCT,22/10/19,Plate,H,46
HK,1,2019,OCT,22/10/19,Solitary,FB,0
HK,1,2019,OCT,22/10/19,Solitary,PB,0
HK,1,2019,OCT,22/10/19,Solitary,H,20
HK,2,2019,OCT,22/10/19,Massive,FB,0
HK,2,2019,OCT,22/10/19,Massive,PB,31
HK,2,2019,OCT,22/10/19,Massive,H,273
HK,2,2019,OCT,22/10/19,Branching,FB,0
HK,2,2019,OCT,22/10/19,Branching,PB,3
HK,2,2019,OCT,22/10/19,Branching,H,17
HK,2,2019,OCT,22/10/19,Plate,FB,0
HK,2,2019,OCT,22/10/19,Plate,PB,4
HK,2,2019,OCT,22/10/19,Plate,H,39
HK,2,2019,OCT,22/10/19,Solitary,FB,0
HK,2,2019,OCT,22/10/19,Solitary,PB,0
HK,2,2019,OCT,22/10/19,Solitary,H,2
HK,3,2019,OCT,22/10/19,Massive,FB,0
HK,3,2019,OCT,22/10/19,Massive,PB,6
HK,3,2019,OCT,22/10/19,Massive,H,103
HK,3,2019,OCT,22/10/19,Branching,FB,0
HK,3,2019,OCT,22/10/19,Branching,PB,32
HK,3,2019,OCT,22/10/19,Branching,H,221
HK,3,2019,OCT,22/10/19,Plate,FB,0
HK,3,2019,OCT,22/10/19,Plate,PB,0
HK,3,2019,OCT,22/10/19,Plate,H,3
HK,3,2019,OCT,22/10/19,Solitary,FB,0
HK,3,2019,OCT,22/10/19,Solitary,PB,0
HK,3,2019,OCT,22/10/19,Solitary,H,13
HS,1,2019,OCT,7/10/19,Massive,FB,0
HS,1,2019,OCT,7/10/19,Massive,PB,13
HS,1,2019,OCT,7/10/19,Massive,H,409
HS,1,2019,OCT,7/10/19,Branching,FB,0
HS,1,2019,OCT,7/10/19,Branching,PB,1
HS,1,2019,OCT,7/10/19,Branching,H,11
HS,1,2019,OCT,7/10/19,Plate,FB,1
HS,1,2019,OCT,7/10/19,Plate,PB,5
HS,1,2019,OCT,7/10/19,Plate,H,98
HS,1,2019,OCT,7/10/19,Solitary,FB,0
HS,1,2019,OCT,7/10/19,Solitary,PB,0
HS,1,2019,OCT,7/10/19,Solitary,H,27
HS,2,2019,OCT,7/10/19,Massive,FB,4
HS,2,2019,OCT,7/10/19,Massive,PB,30
HS,2,2019,OCT,7/10/19,Massive,H,413
HS,2,2019,OCT,7/10/19,Branching,FB,0
HS,2,2019,OCT,7/10/19,Branching,PB,0
HS,2,2019,OCT,7/10/19,Branching,H,6
HS,2,2019,OCT,7/10/19,Plate,FB,0
HS,2,2019,OCT,7/10/19,Plate,PB,3
HS,2,2019,OCT,7/10/19,Plate,H,63
HS,2,2019,OCT,7/10/19,Solitary,FB,1
HS,2,2019,OCT,7/10/19,Solitary,PB,0
HS,2,2019,OCT,7/10/19,Solitary,H,24
HS,3,2019,OCT,7/10/19,Massive,FB,1
HS,3,2019,OCT,7/10/19,Massive,PB,25
HS,3,2019,OCT,7/10/19,Massive,H,387
HS,3,2019,OCT,7/10/19,Branching,FB,0
HS,3,2019,OCT,7/10/19,Branching,PB,2
HS,3,2019,OCT,7/10/19,Branching,H,17
HS,3,2019,OCT,7/10/19,Plate,FB,0
HS,3,2019,OCT,7/10/19,Plate,PB,1
HS,3,2019,OCT,7/10/19,Plate,H,73
HS,3,2019,OCT,7/10/19,Solitary,FB,1
HS,3,2019,OCT,7/10/19,Solitary,PB,0
HS,3,2019,OCT,7/10/19,Solitary,H,25
KM,1,2019,OCT,9/10/19,Massive,FB,2
KM,1,2019,OCT,9/10/19,Massive,PB,14
KM,1,2019,OCT,9/10/19,Massive,H,780
KM,1,2019,OCT,9/10/19,Branching,FB,1
KM,1,2019,OCT,9/10/19,Branching,PB,6
KM,1,2019,OCT,9/10/19,Branching,H,11
KM,1,2019,OCT,9/10/19,Plate,FB,0
KM,1,2019,OCT,9/10/19,Plate,PB,4
KM,1,2019,OCT,9/10/19,Plate,H,129
KM,1,2019,OCT,9/10/19,Solitary,FB,1
KM,1,2019,OCT,9/10/19,Solitary,PB,3
KM,1,2019,OCT,9/10/19,Solitary,H,15
KM,2,2019,OCT,9/10/19,Massive,FB,0
KM,2,2019,OCT,9/10/19,Massive,PB,8
KM,2,2019,OCT,9/10/19,Massive,H,881
KM,2,2019,OCT,9/10/19,Branching,FB,0
KM,2,2019,OCT,9/10/19,Branching,PB,3
KM,2,2019,OCT,9/10/19,Branching,H,12
KM,2,2019,OCT,9/10/19,Plate,FB,0
KM,2,2019,OCT,9/10/19,Plate,PB,2
KM,2,2019,OCT,9/10/19,Plate,H,77
KM,2,2019,OCT,9/10/19,Solitary,FB,0
KM,2,2019,OCT,9/10/19,Solitary,PB,0
KM,2,2019,OCT,9/10/19,Solitary,H,8
KM,3,2019,OCT,9/10/19,Massive,FB,1
KM,3,2019,OCT,9/10/19,Massive,PB,20
KM,3,2019,OCT,9/10/19,Massive,H,895
KM,3,2019,OCT,9/10/19,Branching,FB,0
KM,3,2019,OCT,9/10/19,Branching,PB,0
KM,3,2019,OCT,9/10/19,Branching,H,10
KM,3,2019,OCT,9/10/19,Plate,FB,1
KM,3,2019,OCT,9/10/19,Plate,PB,0
KM,3,2019,OCT,9/10/19,Plate,H,79
KM,3,2019,OCT,9/10/19,Solitary,FB,0
KM,3,2019,OCT,9/10/19,Solitary,PB,1
KM,3,2019,OCT,9/10/19,Solitary,H,15
KM,1,2019,OCT,11/10/19,Massive,FB,0
KM,1,2019,OCT,11/10/19,Massive,PB,18
KM,1,2019,OCT,11/10/19,Massive,H,783
KM,1,2019,OCT,11/10/19,Branching,FB,0
KM,1,2019,OCT,11/10/19,Branching,PB,3
KM,1,2019,OCT,11/10/19,Branching,H,17
KM,1,2019,OCT,11/10/19,Plate,FB,0
KM,1,2019,OCT,11/10/19,Plate,PB,3
KM,1,2019,OCT,11/10/19,Plate,H,64
KM,1,2019,OCT,11/10/19,Solitary,FB,0
KM,1,2019,OCT,11/10/19,Solitary,PB,0
KM,1,2019,OCT,11/10/19,Solitary,H,9
KM,2,2019,OCT,11/10/19,Massive,FB,0
KM,2,2019,OCT,11/10/19,Massive,PB,21
KM,2,2019,OCT,11/10/19,Massive,H,872
KM,2,2019,OCT,11/10/19,Branching,FB,0
KM,2,2019,OCT,11/10/19,Branching,PB,3
KM,2,2019,OCT,11/10/19,Branching,H,15
KM,2,2019,OCT,11/10/19,Plate,FB,0
KM,2,2019,OCT,11/10/19,Plate,PB,2
KM,2,2019,OCT,11/10/19,Plate,H,48
KM,2,2019,OCT,11/10/19,Solitary,FB,0
KM,2,2019,OCT,11/10/19,Solitary,PB,0
KM,2,2019,OCT,11/10/19,Solitary,H,4
KM,3,2019,OCT,11/10/19,Massive,FB,3
KM,3,2019,OCT,11/10/19,Massive,PB,28
KM,3,2019,OCT,11/10/19,Massive,H,1282
KM,3,2019,OCT,11/10/19,Branching,FB,0
KM,3,2019,OCT,11/10/19,Branching,PB,1
KM,3,2019,OCT,11/10/19,Branching,H,9
KM,3,2019,OCT,11/10/19,Plate,FB,1
KM,3,2019,OCT,11/10/19,Plate,PB,2
KM,3,2019,OCT,11/10/19,Plate,H,40
KM,3,2019,OCT,11/10/19,Solitary,FB,0
KM,3,2019,OCT,11/10/19,Solitary,PB,2
KM,3,2019,OCT,11/10/19,Solitary,H,21
KM,1,2019,OCT,23/10/19,Massive,FB,1
KM,1,2019,OCT,23/10/19,Massive,PB,15
KM,1,2019,OCT,23/10/19,Massive,H,741
KM,1,2019,OCT,23/10/19,Branching,FB,0
KM,1,2019,OCT,23/10/19,Branching,PB,1
KM,1,2019,OCT,23/10/19,Branching,H,20
KM,1,2019,OCT,23/10/19,Plate,FB,0
KM,1,2019,OCT,23/10/19,Plate,PB,3
KM,1,2019,OCT,23/10/19,Plate,H,25
KM,1,2019,OCT,23/10/19,Solitary,FB,0
KM,1,2019,OCT,23/10/19,Solitary,PB,0
KM,1,2019,OCT,23/10/19,Solitary,H,13
KM,2,2019,OCT,23/10/19,Massive,FB,0
KM,2,2019,OCT,23/10/19,Massive,PB,10
KM,2,2019,OCT,23/10/19,Massive,H,676
KM,2,2019,OCT,23/10/19,Branching,FB,1
